epochs,batch_size,hidden_dim,nodes,latent,activation,train_loss,val_loss
20,250,2,100,2,ReLU,56.41:51.638:51.626:51.62:51.631:51.623:51.652:51.616:51.614:51.611:51.611:51.606:51.618:51.606:51.606:51.606:51.603:51.621:51.603:51.608,51.561:51.559:51.544:51.546:51.547:51.543:51.581:51.54:51.561:51.559:51.536:51.541:51.539:51.555:51.538:51.547:51.569:51.545:51.545:51.54
20,250,2,100,2,SELU,194.855:51.435:51.423:51.42:51.421:51.417:51.413:53.58:51.472:51.411:51.408:51.406:51.405:51.403:51.406:51.814:51.986:51.399:51.397:51.404,51.788:51.751:51.759:51.752:51.753:51.754:51.75:52.342:51.747:51.743:51.739:51.745:51.734:51.732:51.73:52.46:51.726:51.716:51.722:51.739
20,250,2,100,5,ELU,90.206:51.585:51.573:51.565:51.563:51.56:51.654:51.927:51.562:51.555:51.552:51.551:51.703:51.55:51.605:51.667:51.546:51.546:51.754:51.565,51.617:51.586:51.594:51.587:51.571:51.576:51.8:51.624:51.571:51.569:51.567:51.57:51.573:51.569:51.609:51.581:51.565:51.57:51.653:51.564
20,250,2,100,5,ReLU,62.947:51.705:51.682:51.685:51.677:51.672:51.67:51.671:51.669:51.662:51.666:51.683:51.669:51.663:51.664:51.692:51.665:51.658:51.662:51.659,51.561:51.523:51.502:51.498:51.497:51.491:51.5:51.489:51.487:51.505:51.506:51.508:51.488:51.503:51.52:51.482:51.494:51.479:51.482:51.483
20,250,2,100,5,SELU,194.036:51.632:51.625:54.503:51.659:53.699:52.74:51.605:51.806:52.636:51.869:51.664:53.23:51.926:51.606:51.595:54.166:53.106:51.593:51.588,51.589:51.539:51.524:51.788:51.519:52.826:51.526:51.526:56.128:53.68:51.534:51.567:52.721:51.57:51.549:51.543:59.751:51.551:51.541:51.545
20,250,2,100,7,ELU,88.706:51.574:52.64:51.834:51.642:51.724:51.771:51.55:52.096:52.496:51.763:51.561:51.615:51.537:51.556:51.573:51.597:51.673:51.597:51.658,51.621:51.61:52.688:51.735:52.788:51.968:51.592:51.577:51.596:53.016:51.58:51.744:51.566:51.567:51.643:51.867:51.6:51.6:51.923:51.717
20,250,2,100,7,ReLU,63.21:51.692:51.664:51.651:51.644:51.641:51.647:51.639:51.638:51.66:51.652:51.636:51.631:51.63:51.648:51.647:51.636:51.626:51.646:51.625,51.642:51.598:51.612:51.564:51.545:51.563:51.544:51.55:51.565:51.674:51.597:51.544:51.553:51.537:51.522:51.588:51.53:51.525:51.537:51.526
20,250,2,100,7,SELU,222.869:51.568:51.558:51.556:52.64:51.56:55.206:51.884:54.541:51.91:51.564:60.187:52.535:51.536:51.537:51.535:52.2:51.543:51.535:60.785,51.72:51.657:51.644:51.656:51.674:51.638:53.26:51.661:53.554:51.652:51.765:57.424:51.649:51.643:51.645:51.667:51.687:51.642:51.633:61.272
20,250,2,100,10,ELU,110.102:51.724:51.71:51.704:52.437:51.852:51.698:52.013:52.169:51.804:51.797:51.69:51.682:52.041:51.79:51.814:51.899:51.674:52.231:51.69,51.503:51.462:51.464:51.441:52.6:51.452:51.446:51.468:51.776:51.455:51.463:51.443:51.45:51.448:51.465:51.446:51.45:51.442:51.647:51.436
20,250,2,100,10,ReLU,78.385:51.733:51.688:51.675:51.676:51.67:51.666:51.665:51.66:51.664:51.659:51.656:51.655:51.676:51.672:51.651:51.65:51.649:51.65:51.658,51.679:51.585:51.554:51.544:51.542:51.532:51.564:51.563:51.55:51.567:51.547:51.544:51.544:51.596:51.531:51.529:51.529:51.515:51.613:51.528
20,250,2,100,10,SELU,327.983:51.587:51.57:51.567:51.55:51.556:67.637:51.558:51.544:52.298:51.815:51.553:51.933:52.83:51.788:51.528:51.526:52.103:52.256:51.909,51.763:51.678:51.687:51.672:51.656:51.651:51.699:51.644:51.648:52.984:51.647:51.639:51.808:52.412:51.634:51.63:51.631:54.24:51.682:52.249
20,250,2,100,20,ELU,165.841:51.694:52.972:54.007:51.653:53.298:51.766:52.193:52.604:53.126:51.63:52.989:51.636:52.323:51.61:52.006:51.844:51.652:52.219:52.034,51.783:51.639:51.764:51.872:51.608:51.648:52.176:51.605:51.611:51.735:51.567:51.58:51.628:51.627:51.553:51.591:51.615:51.65:51.736:51.653
20,250,2,100,20,ReLU,104.181:51.792:51.702:51.659:51.674:51.652:51.653:51.642:51.634:51.639:51.638:51.665:51.63:51.63:51.677:51.652:51.621:51.744:51.623:51.662,51.82:51.632:51.597:51.587:51.565:51.589:51.57:51.555:51.551:51.571:51.552:51.536:51.555:51.543:51.666:51.541:51.554:51.541:51.542:51.538
20,250,2,100,20,SELU,578.94:51.873:51.673:51.654:68.982:51.641:51.624:51.624:51.618:70.422:51.646:51.606:51.607:51.605:53.932:51.623:51.605:55.84:51.643:54.988,52.252:51.644:51.599:51.571:51.675:51.591:51.56:51.557:51.556:51.781:51.553:51.551:51.547:51.546:51.624:51.543:51.537:51.648:51.551:51.749
20,250,2,100,50,ELU,341.821:52.355:51.921:54.323:51.748:54.101:51.79:53.842:52.904:51.89:52.006:51.873:52.427:52.153:52.31:52.135:52.022:52.201:53.015:52.027,52.837:51.897:51.692:51.632:51.668:51.555:53.78:51.533:51.533:51.862:51.579:51.7:51.617:52.352:51.807:51.59:52.104:51.811:51.551:51.494
20,250,2,100,50,ReLU,275.746:51.958:51.749:51.694:51.679:51.652:51.659:51.637:51.622:51.62:51.624:51.627:51.611:51.82:51.79:51.592:51.586:51.583:51.583:51.585,52.263:51.811:51.697:51.699:51.685:51.642:51.639:51.619:51.622:51.602:51.654:51.602:51.621:53.67:51.585:51.587:51.579:51.585:51.585:51.581
20,250,2,100,50,SELU,1233.913:55.018:52.696:52.131:58.132:51.809:54.727:53.553:52.815:55.417:52.024:95.565:51.813:51.601:51.59:56.309:51.711:52.485:52.31:54.871,58.755:53.332:52.36:52.008:52.158:51.836:51.748:52.469:51.977:53.409:51.968:53.079:51.632:51.608:51.604:52.549:52.106:51.647:55.419:52.064
20,250,2,100,100,ELU,654.368:52.913:51.99:60.793:52.102:54.79:53.19:52.985:53.084:51.763:55.083:52.945:52.599:52.186:52.607:54.928:52.41:53.536:51.788:53.966,54.386:52.277:51.893:52.667:51.905:52.835:51.866:52.242:51.817:51.705:51.949:51.748:53.012:51.715:51.876:52.44:52.093:51.76:51.702:52.127
20,250,2,100,100,ReLU,716.134:52.468:51.95:51.802:51.742:51.711:51.684:51.666:51.664:51.649:51.636:51.64:51.623:51.617:51.812:51.606:51.606:51.601:51.702:51.629,53.353:52.112:51.917:51.81:51.765:51.733:51.715:51.708:51.698:51.68:51.654:51.664:51.649:51.629:51.632:51.636:51.625:51.627:51.671:52.753
20,250,2,100,100,SELU,2290.714:57.404:60.847:52.54:71.731:53.274:52.253:82.78:51.784:86.817:74.51:51.677:51.619:51.61:55.396:53.132:68.367:69.24:51.578:51.568,63.651:54.379:53.441:52.181:63.099:51.874:54.263:52.19:51.683:249.751:51.819:51.639:51.615:51.606:53.268:51.711:203.11:51.607:51.578:51.576
20,250,2,500,2,ELU,352.543:52.002:61.009:51.528:51.491:51.493:51.493:51.486:51.483:51.481:51.484:51.485:51.602:51.483:51.482:51.893:51.497:51.47:51.957:51.472,53.505:51.71:52.121:51.709:51.694:51.686:51.688:51.687:51.679:51.697:51.682:51.68:51.7:51.675:51.693:51.815:51.698:51.696:51.694:51.692
20,250,2,500,2,ReLU,69.422:51.631:51.613:51.595:51.645:51.595:51.604:51.591:51.577:51.573:51.566:51.564:51.555:51.576:51.558:51.554:51.555:51.548:51.55:51.545,51.693:51.669:51.632:51.637:51.715:51.641:51.641:51.634:51.614:51.656:51.621:51.606:51.608:51.599:51.599:51.605:51.602:51.595:51.596:51.578
20,250,2,500,2,SELU,1882.379:51.562:107.0:51.512:51.503:51.491:51.491:51.503:51.498:51.496:59.547:51.539:51.488:67.6:36568.457:61.463:54.049:52.903:52.421:52.181,52.204:51.771:51.867:51.76:51.731:51.727:51.754:51.749:51.729:51.721:52.228:51.721:51.727:225.105:103.918:55.146:53.383:52.712:52.398:52.225
20,250,2,500,5,ELU,426.337:63.153:51.636:51.613:51.615:57.974:51.603:51.991:51.702:52.457:51.763:51.6:51.989:51.846:51.587:52.105:51.807:51.69:51.794:51.678,53.011:51.616:51.597:51.574:51.575:51.609:51.575:52.312:51.577:52.094:51.575:51.581:51.75:51.567:51.584:52.01:51.712:51.627:51.616:51.574
20,250,2,500,5,ReLU,70.839:51.744:51.734:51.738:51.724:51.701:51.701:51.7:51.678:51.687:51.692:51.686:51.674:51.676:51.669:51.659:51.662:51.652:51.649:51.649,51.768:51.704:51.638:51.618:51.655:51.697:51.829:51.695:51.644:51.532:51.495:51.515:51.504:51.506:51.49:51.477:51.523:51.507:51.479:51.489
20,250,2,500,5,SELU,1402.441:66.44:61.467:67.853:53.498:51.716:54.172:51.636:51.614:51.617:51.78:53.447:53.739:56.398:51.637:51.607:51.599:51.594:58.559:53.32,52.073:84.485:51.652:80.101:51.645:54.194:51.768:51.618:51.637:51.625:60.046:51.878:56.138:51.764:51.643:51.649:51.655:51.623:58.404:51.687
20,250,2,500,7,ELU,324.082:51.62:55.573:53.191:52.817:51.622:52.054:51.555:52.17:51.921:51.784:51.889:51.695:51.58:51.853:51.65:51.694:51.599:51.658:51.656,51.785:51.636:51.725:54.538:52.514:51.63:51.639:51.617:51.737:53.03:51.723:52.019:51.838:51.644:52.191:51.749:51.969:51.638:52.029:51.691
20,250,2,500,7,ReLU,64.807:51.88:51.857:51.837:51.846:51.814:51.796:51.79:51.792:51.781:51.79:51.776:51.77:51.763:51.759:51.756:51.746:51.74:51.759:51.74,51.47:51.47:51.49:51.426:51.487:51.472:51.461:51.458:51.463:51.444:51.458:51.466:51.453:51.452:51.458:51.457:51.49:51.481:51.444:51.441
20,250,2,500,7,SELU,1423.855:61.591:65.19:51.699:51.608:53.511:59.065:61.244:51.625:51.602:53.536:52.014:51.884:53.373:53.299:52.217:53.446:54.37:52.021:51.624,95.41:51.774:52.207:51.707:51.695:51.794:114.234:51.746:51.732:51.708:52.336:51.859:51.934:55.321:52.894:51.962:54.788:52.352:51.734:51.752
20,250,2,500,10,ELU,326.169:65.078:53.997:53.053:52.233:52.246:53.245:51.557:51.574:52.097:51.931:51.803:51.669:51.815:51.962:52.519:51.735:51.715:51.767:51.74,51.913:51.799:54.319:51.644:57.651:51.808:51.621:51.625:51.661:51.703:51.738:51.665:51.865:51.632:54.885:51.742:51.623:51.671:51.661:51.653
20,250,2,500,10,ReLU,64.227:51.66:51.646:51.631:51.628:51.595:51.57:51.582:51.57:51.566:51.561:51.558:51.565:51.558:51.546:51.562:51.547:51.543:51.537:51.546,51.815:51.805:51.794:51.791:51.81:51.715:51.708:51.686:51.686:51.659:51.644:51.664:51.634:51.647:51.682:51.707:51.71:51.706:51.702:51.652
20,250,2,500,10,SELU,1466.692:70.714:59.542:54.14:62.05:52.405:52.845:55.256:52.213:54.454:53.581:52.215:52.546:53.56:55.485:53.026:52.569:54.303:52.745:51.946,52.221:104.761:51.798:54.078:56.979:52.301:52.605:52.062:53.335:53.025:52.401:52.029:52.35:52.446:52.374:52.479:52.134:52.265:52.101:51.685
20,250,2,500,20,ELU,396.882:55.094:56.506:54.89:52.659:53.467:53.059:52.843:52.887:52.338:51.792:52.068:52.316:52.308:52.238:51.886:51.991:52.016:52.294:51.941,52.544:62.353:52.588:57.905:51.929:53.168:60.247:57.888:56.765:51.682:52.086:52.999:53.072:52.03:52.229:52.357:52.492:53.923:52.318:51.89
20,250,2,500,20,ReLU,68.509:51.741:51.723:51.698:51.68:51.665:51.644:51.629:51.636:51.628:51.622:51.65:51.618:51.612:51.594:51.62:51.601:51.592:51.595:51.593,51.857:51.778:51.766:51.757:51.748:51.717:51.666:51.685:51.686:51.685:51.675:51.612:51.615:51.593:51.615:51.603:51.581:51.586:51.59:51.578
20,250,2,500,20,SELU,1664.212:84.391:98.432:62.112:51.684:52.123:107.337:51.757:51.699:55.793:52.505:51.886:58.319:54.581:52.894:53.478:52.083:52.216:54.426:54.991,54.96:52.317:109.015:51.633:51.609:54.505:52.211:51.554:51.691:52.983:51.772:51.817:59.564:51.845:52.674:52.474:52.646:51.945:53.951:53.548
20,250,2,500,50,ELU,408.231:63.226:55.501:54.463:54.355:53.001:52.974:53.668:53.748:52.475:52.998:52.424:52.392:51.807:53.828:51.983:53.252:51.841:52.306:52.009,56.401:51.63:53.359:51.874:51.72:51.788:51.827:51.723:51.676:51.924:51.789:51.684:51.724:51.628:51.999:51.865:52.039:51.595:51.665:52.232
20,250,2,500,50,ReLU,74.124:51.806:51.79:51.749:51.724:51.68:51.711:51.643:51.635:51.611:51.678:51.603:51.595:51.586:51.576:51.563:51.566:51.538:51.537:51.548,52.115:52.04:51.971:51.999:51.91:51.883:51.84:51.809:51.801:51.822:51.814:51.742:51.73:51.736:51.738:51.714:51.709:51.675:51.672:51.646
20,250,2,500,50,SELU,2286.249:87.318:64.699:63.856:61.352:67.654:56.551:78.01:53.348:57.959:59.369:52.786:57.026:56.601:55.947:54.399:56.469:56.643:56.878:54.157,233.26:81.111:158.129:77.788:61.482:62.275:58.023:63.989:51.772:88.438:53.376:58.839:66.561:65.302:55.617:61.675:59.672:66.968:56.28:58.735
20,250,2,500,100,ELU,514.48:61.644:58.212:57.685:56.98:54.991:56.626:54.389:53.19:54.115:54.664:52.449:52.326:54.829:53.761:52.393:52.552:53.674:53.061:53.04,52.75:53.837:62.335:56.332:52.803:54.267:52.814:55.935:52.673:53.509:52.587:52.669:52.553:56.407:53.689:52.36:52.921:53.945:52.537:52.709
20,250,2,500,100,ReLU,91.219:51.976:52.044:51.904:51.906:51.892:51.915:51.852:51.888:51.812:51.838:51.817:51.8:51.786:51.779:51.779:51.743:51.775:51.756:51.728,51.785:51.749:51.723:51.693:51.691:51.675:51.669:51.64:51.622:51.614:51.595:51.596:51.574:51.571:51.574:51.566:51.539:51.548:51.51:51.515
20,250,2,500,100,SELU,2598.31:211.018:51.909:88.776:56.38:54.789:81.885:53.131:1653111.887:15545.594:1233.83:707.51:489.214:373.29:304.215:257.303:222.374:195.602:174.599:157.604,52.865:52.719:51.651:57.024:55.699:53.708:56.196:52.287:132310.841:1790.88:891.975:581.757:425.109:337.626:281.392:241.337:209.989:185.875:166.876:150.759
20,250,3,50,2,ELU,69.892:51.67:51.656:51.65:51.648:51.646:51.643:51.644:51.639:51.64:51.704:51.638:51.637:51.636:51.635:51.702:51.638:51.634:51.633:51.632,51.537:51.502:51.492:51.496:51.493:51.491:51.487:51.484:51.487:51.483:51.48:51.476:51.478:51.471:51.469:51.502:51.467:51.463:51.462:51.458
20,250,3,50,2,ReLU,63.646:51.682:51.662:51.654:51.656:51.65:51.651:51.65:51.648:51.646:51.651:51.645:51.645:51.644:51.642:51.641:51.639:51.641:51.642:51.642,51.576:51.522:51.503:51.506:51.495:51.507:51.494:51.484:51.484:51.487:51.504:51.486:51.479:51.477:51.485:51.474:51.479:51.476:51.474:51.481
20,250,3,50,2,SELU,96.085:51.596:51.581:51.578:51.574:51.574:51.572:51.57:51.568:51.567:51.566:51.565:51.641:51.883:51.562:51.562:51.56:51.56:51.604:51.789,51.606:51.563:51.557:51.554:51.552:51.553:51.552:51.551:51.551:51.549:51.551:51.549:55.361:51.548:51.548:51.546:51.544:51.546:53.206:51.544
20,250,3,50,5,ELU,88.289:51.684:51.651:51.646:51.642:51.641:51.638:51.874:51.636:51.635:51.63:51.632:51.716:51.633:51.629:51.774:51.652:51.634:51.7:51.643,51.588:51.506:51.502:51.498:51.491:51.486:51.503:51.491:51.486:51.48:51.477:51.477:51.483:51.474:51.481:51.477:51.487:51.48:51.49:51.731
20,250,3,50,5,ReLU,80.09:51.687:51.629:51.616:51.614:51.608:51.61:51.607:51.606:51.605:51.603:51.601:51.599:51.604:51.603:51.6:51.6:51.594:51.597:51.595,51.705:51.568:51.551:51.531:51.526:51.536:51.518:51.516:51.516:51.518:51.514:51.518:51.523:51.533:51.516:51.512:51.514:51.52:51.517:51.512
20,250,3,50,5,SELU,133.042:51.567:51.549:51.544:51.543:51.544:51.54:52.106:51.627:51.538:51.534:51.738:51.54:51.531:51.949:51.533:51.854:51.53:51.529:52.193,51.662:51.603:51.608:51.598:51.593:51.596:51.593:52.036:51.594:51.594:51.59:51.632:51.588:51.587:51.589:51.593:51.586:51.583:51.584:51.593
20,250,3,50,7,ELU,96.377:51.556:51.498:51.489:51.485:51.613:51.483:51.928:51.481:51.477:51.478:51.542:51.474:51.476:51.503:51.486:51.56:51.639:51.472:51.468,51.846:51.677:51.647:51.65:51.644:51.656:51.638:51.659:51.634:51.637:51.635:51.639:51.645:51.634:51.671:51.639:51.641:51.64:51.635:51.633
20,250,3,50,7,ReLU,112.661:51.925:51.699:51.655:51.637:51.629:51.62:51.623:51.623:51.616:51.615:51.612:51.609:51.61:51.609:51.614:51.605:51.606:51.608:51.61,52.113:51.647:51.576:51.544:51.537:51.527:51.535:51.527:51.518:51.527:51.516:51.509:51.517:51.507:51.507:51.507:51.509:51.502:51.512:51.502
20,250,3,50,7,SELU,160.804:51.592:51.544:51.538:51.538:51.532:51.535:52.374:51.53:51.528:51.527:51.524:54.448:51.527:51.521:51.523:51.519:52.194:51.522:51.519,51.739:51.614:51.598:51.588:51.578:51.576:51.579:51.594:51.574:51.573:51.572:51.57:51.591:51.57:51.573:51.569:51.569:51.575:51.568:51.567
20,250,3,50,10,ELU,117.747:51.769:51.698:51.683:51.672:51.672:51.82:51.682:51.665:51.924:51.661:52.042:51.657:51.655:51.653:51.805:51.65:51.653:51.839:51.706,51.701:51.51:51.487:51.466:51.473:51.462:51.496:51.462:51.458:51.464:51.457:51.457:51.455:51.454:51.458:51.454:51.461:51.458:51.461:51.46
20,250,3,50,10,ReLU,126.609:51.798:51.685:51.662:51.642:51.63:51.624:51.619:51.621:51.617:51.611:51.608:51.613:51.609:51.609:51.604:51.605:51.597:51.598:51.605,51.856:51.627:51.567:51.541:51.534:51.528:51.524:51.529:51.516:51.516:51.513:51.519:51.532:51.51:51.513:51.518:51.521:51.521:51.515:51.512
20,250,3,50,10,SELU,249.51:51.993:51.73:51.689:51.68:53.553:51.715:51.664:51.663:51.662:51.672:55.671:51.66:51.658:52.386:51.657:52.759:51.659:51.653:51.653,52.278:51.55:51.475:51.459:51.457:51.577:51.446:51.445:51.447:51.442:52.335:51.441:51.442:51.437:51.447:51.438:51.478:51.437:51.44:51.435
20,250,3,50,20,ELU,265.611:51.998:51.742:51.671:51.649:51.632:51.618:51.937:51.88:51.614:52.413:51.694:52.08:51.624:51.643:51.649:51.775:51.799:51.613:52.185,52.314:51.745:51.634:51.613:51.575:51.56:51.562:51.569:51.577:51.546:52.768:51.549:52.043:51.549:51.57:51.536:51.693:52.016:51.523:51.995
20,250,3,50,20,ReLU,320.917:51.959:51.772:51.722:51.683:51.676:51.669:51.666:51.655:51.652:51.644:51.64:51.638:51.643:51.64:51.633:51.636:51.639:51.636:51.629,52.185:51.713:51.619:51.562:51.557:51.546:51.553:51.539:51.529:51.524:51.53:51.517:51.52:51.501:51.507:51.527:51.518:51.51:51.5:51.509
20,250,3,50,20,SELU,464.426:52.89:52.047:53.105:51.766:59.141:52.895:51.657:52.301:52.305:52.07:51.616:53.892:52.086:51.708:51.871:52.042:51.597:53.322:51.744,54.137:52.152:51.806:51.954:51.615:59.418:51.582:51.556:51.854:55.608:51.541:51.53:51.689:51.629:52.071:51.858:51.524:51.534:51.813:51.583
20,250,3,50,50,ELU,580.35:52.355:51.784:51.633:51.562:52.737:51.514:51.511:52.144:51.624:51.51:51.495:51.609:52.104:51.58:51.64:51.686:52.184:51.513:52.476,53.362:52.119:51.861:51.755:51.753:51.713:51.696:52.019:51.683:51.694:51.667:51.66:51.653:51.701:51.656:51.662:51.653:51.655:51.645:51.711
20,250,3,50,50,ReLU,834.519:51.923:51.759:51.697:51.686:51.673:51.655:51.651:51.64:51.638:51.633:51.627:51.629:51.713:51.621:51.618:51.613:51.615:51.723:51.608,52.148:51.694:51.625:51.618:51.597:51.589:51.563:51.563:51.554:51.555:51.556:51.547:51.528:51.539:51.528:51.52:51.523:51.526:51.522:51.524
20,250,3,50,50,SELU,1520.686:57.544:53.751:52.683:52.215:51.98:51.844:51.782:52.904:51.695:54.119:51.667:61.976:51.627:51.602:51.73:51.812:73.205:54.147:51.59,62.975:54.784:53.086:52.404:52.083:51.912:51.833:51.861:51.72:51.66:51.679:52.068:51.695:51.608:51.597:51.934:51.584:77.943:51.604:51.58
20,250,3,100,2,ELU,65.242:51.648:51.645:51.646:51.638:51.638:51.633:51.631:51.63:51.709:51.626:51.623:51.622:51.62:51.62:51.62:51.618:51.617:51.638:51.617,51.565:51.575:51.568:51.57:51.56:51.553:51.55:51.544:51.544:51.533:51.527:51.528:51.521:51.52:51.511:51.507:51.507:51.505:51.502:51.495
20,250,3,100,2,ReLU,59.429:51.515:51.511:51.501:51.503:51.502:51.493:51.491:51.5:51.499:51.493:51.494:51.488:51.481:51.489:51.488:51.483:51.486:51.481:51.485,51.681:51.663:51.644:51.692:51.685:51.65:51.656:51.66:51.653:51.657:51.653:51.655:51.657:51.665:51.658:51.663:51.671:51.655:51.662:51.655
20,250,3,100,2,SELU,132.765:51.502:51.495:51.488:51.483:51.478:51.476:51.471:51.51:51.959:51.46:51.457:51.458:51.782:51.471:51.452:51.905:51.495:51.448:51.445,51.723:51.706:51.701:51.691:51.687:51.688:51.674:51.674:56.532:51.67:51.67:51.678:51.67:51.762:51.672:51.671:52.01:51.671:51.671:51.669
20,250,3,100,5,ELU,71.485:51.586:51.582:51.582:51.822:51.574:51.696:51.571:51.732:51.625:51.568:51.632:51.565:51.646:51.574:51.617:51.566:51.633:51.561:51.655,51.568:51.549:51.555:51.998:51.55:51.543:51.535:51.542:52.175:51.529:51.531:51.53:51.527:51.615:51.528:51.558:51.526:51.531:51.525:51.534
20,250,3,100,5,ReLU,68.331:51.641:51.636:51.628:51.631:51.624:51.629:51.615:51.612:51.612:51.607:51.606:51.612:51.607:51.604:51.602:51.602:51.599:51.598:51.598,51.567:51.572:51.568:51.559:51.543:51.553:51.564:51.53:51.527:51.522:51.513:51.516:51.532:51.527:51.512:51.515:51.51:51.504:51.513:51.496
20,250,3,100,5,SELU,188.384:51.542:51.528:51.525:51.52:51.515:52.352:51.529:52.066:51.519:51.504:51.527:51.96:51.536:51.96:52.695:51.497:51.493:51.493:51.493,51.762:51.724:51.726:51.702:51.69:51.69:51.734:51.687:51.825:51.673:51.667:51.699:51.782:51.657:53.722:51.659:51.652:51.647:51.645:51.647
20,250,3,100,7,ELU,81.138:51.594:51.582:51.585:51.76:51.655:51.566:51.699:51.664:51.589:51.68:51.595:51.579:51.555:51.605:51.598:51.642:51.556:51.67:51.569,51.628:51.621:51.622:51.612:51.611:51.604:51.612:51.605:51.615:51.657:51.73:51.63:51.583:51.581:51.596:51.577:51.58:51.588:51.702:51.579
20,250,3,100,7,ReLU,67.391:51.633:51.617:51.608:51.596:51.596:51.593:51.577:51.584:51.578:51.579:51.582:51.574:51.576:51.57:51.571:51.57:51.568:51.564:51.565,51.66:51.596:51.601:51.574:51.572:51.562:51.564:51.583:51.569:51.574:51.599:51.561:51.565:51.549:51.555:51.546:51.573:51.552:51.571:51.543
20,250,3,100,7,SELU,225.399:51.668:51.652:51.647:53.897:53.807:51.631:51.63:51.625:52.761:52.269:51.621:51.619:51.616:53.618:51.624:51.615:51.736:51.689:52.149,51.645:51.584:51.571:51.575:89.797:51.573:51.571:51.566:51.561:60.725:51.56:51.554:51.548:51.549:51.597:51.545:51.542:51.648:51.546:53.562
20,250,3,100,10,ELU,79.05:51.609:51.613:51.911:51.6:51.591:51.683:51.606:51.607:51.577:51.628:51.614:51.634:51.612:51.635:51.589:51.65:51.574:51.65:51.596,51.624:51.62:51.586:51.639:51.596:51.581:51.628:51.582:51.575:51.712:51.618:51.597:51.684:51.679:51.624:51.716:51.749:51.568:51.656:51.787
20,250,3,100,10,ReLU,80.616:51.68:51.643:51.637:51.638:51.622:51.622:51.618:51.613:51.612:51.61:51.601:51.6:51.597:51.589:51.592:51.588:51.586:51.588:51.579,51.749:51.615:51.628:51.601:51.605:51.595:51.596:51.616:51.594:51.591:51.59:51.594:51.594:51.578:51.585:51.584:51.572:51.577:51.58:51.573
20,250,3,100,10,SELU,269.34:51.617:51.6:51.596:51.589:51.583:51.582:52.501:51.713:51.986:52.079:51.572:51.569:54.735:52.211:51.565:51.563:51.563:51.561:51.56,51.637:51.561:51.557:51.55:51.548:51.545:51.543:51.608:51.617:51.851:51.545:51.538:51.535:55.415:51.545:51.536:51.535:51.538:51.537:51.535
20,250,3,100,20,ELU,111.697:51.752:52.538:51.782:52.03:51.904:51.825:51.718:52.219:51.68:51.938:51.87:51.716:51.803:52.126:51.674:51.876:51.68:51.747:51.716,51.592:51.478:52.062:51.442:51.451:51.446:51.444:51.497:51.438:51.433:51.555:51.434:51.433:51.438:51.444:51.429:51.433:51.433:51.442:51.437
20,250,3,100,20,ReLU,120.333:51.672:51.601:51.594:51.569:51.559:51.551:51.546:51.549:51.539:51.538:51.53:51.53:51.533:51.523:51.519:51.525:51.516:51.52:51.521,51.899:51.753:51.729:51.683:51.68:51.651:51.656:51.641:51.65:51.643:51.641:51.63:51.63:51.632:51.634:51.658:51.643:51.635:51.634:51.622
20,250,3,100,20,SELU,324.479:51.779:51.634:56.268:51.582:51.578:55.722:51.571:51.561:61.448:51.562:51.555:51.552:52.25:51.657:51.87:52.032:51.824:51.621:51.964,52.091:51.689:52.03:51.63:51.615:51.614:51.619:51.594:51.602:51.614:51.581:51.579:51.58:52.614:51.576:51.86:51.621:51.857:51.581:51.65
20,250,3,100,50,ELU,246.559:51.954:52.672:52.132:52.993:51.683:52.501:51.952:52.06:52.008:51.953:51.644:52.35:51.731:52.066:51.825:51.757:52.034:51.775:51.944,52.102:51.736:51.665:51.596:51.598:51.56:51.552:51.891:51.585:51.748:51.589:51.523:51.731:51.522:51.523:51.535:51.549:51.6:51.923:51.545
20,250,3,100,50,ReLU,248.408:51.918:51.79:51.751:51.732:51.711:51.708:51.691:51.681:51.667:51.665:51.659:51.644:51.65:51.636:51.65:51.639:51.632:51.63:51.63,51.895:51.665:51.618:51.634:51.584:51.574:51.532:51.524:51.528:51.521:51.507:51.507:51.5:51.5:51.498:51.488:51.491:51.49:51.491:51.489
20,250,3,100,50,SELU,850.356:53.591:52.358:53.824:55.583:53.933:52.819:51.901:52.456:56.087:53.478:52.893:52.741:52.63:53.359:52.25:52.545:51.987:56.289:51.815,55.138:52.404:51.897:52.112:51.629:51.955:51.988:51.588:51.555:51.714:53.75:53.902:52.462:53.085:51.781:51.581:52.445:51.579:52.013:51.456
20,250,3,100,100,ELU,551.513:52.376:55.632:51.763:52.572:51.816:51.884:52.469:51.895:51.916:52.717:52.164:52.358:51.947:51.933:52.664:51.872:51.822:52.599:51.88,52.982:51.971:51.75:51.654:52.644:51.579:51.597:51.871:51.848:51.628:53.596:53.929:51.551:55.309:51.557:51.945:51.616:51.613:51.899:52.13
20,250,3,100,100,ReLU,479.781:52.002:51.834:51.764:51.743:51.726:51.697:51.695:51.7:51.677:51.659:51.656:51.755:51.676:51.645:51.64:51.633:51.631:51.626:51.626,52.127:51.759:51.69:51.639:51.617:51.625:51.614:51.593:51.575:51.564:51.561:51.559:51.936:51.54:51.524:51.534:51.523:51.524:51.52:51.52
