epochs,batch_size,hidden_dim,nodes,latent,activation,train_loss,val_loss
20,500,2,100,20,ELU,251.889:26.821:25.893:25.839:25.825:25.817:25.814:25.814:26.221:28.713:25.814:25.809:28.51:26.008:25.809:25.804:27.742:25.922:25.805:25.803,30.042:25.919:25.795:25.769:25.769:25.754:25.757:25.754:44.131:25.779:25.761:25.755:25.999:25.759:25.751:25.747:25.989:25.751:25.746:25.747
20,500,2,100,20,ReLU,153.342:26.32:25.957:25.879:25.846:25.821:25.812:25.809:25.795:25.795:25.789:25.785:25.786:25.782:25.781:25.782:25.777:25.778:25.78:25.777,27.284:26.039:25.936:25.882:25.872:25.851:25.838:25.834:25.831:25.834:25.826:25.823:25.825:25.824:25.827:25.819:25.822:25.822:25.819:25.827
20,500,2,100,20,SELU,871.213:29.231:25.997:25.829:25.781:25.763:25.754:25.753:37.207:30.98:25.78:25.749:25.748:25.746:48.272:27.682:25.764:25.745:25.743:25.743,40.959:26.323:25.942:25.864:25.839:25.829:25.823:25.815:48.979:25.996:25.822:25.818:25.816:25.819:34.845:25.889:25.816:25.815:25.816:25.817
20,500,2,100,50,ELU,586.85:29.156:26.528:26.152:26.004:29.802:26.094:26.956:28.156:25.898:25.81:29.679:25.897:26.143:25.883:27.806:30.549:26.504:27.101:26.153,35.269:26.926:26.304:26.102:25.985:27.541:25.908:36.833:25.924:25.849:25.84:26.128:25.824:25.957:25.896:26.027:28.206:25.862:27.217:25.89
20,500,2,100,50,ReLU,554.028:27.367:26.134:25.979:25.906:25.86:25.843:25.818:25.8:25.791:25.789:25.782:25.781:25.773:25.769:25.769:25.763:25.766:25.767:25.76,30.878:26.365:26.125:26.035:25.981:25.95:25.929:25.908:25.893:25.884:25.868:25.871:25.868:25.862:25.856:25.865:25.859:25.859:25.852:25.856
20,500,2,100,50,SELU,2143.447:42.106:29.63:27.684:26.886:26.48:27.163:28.676:29.454:27.199:43.891:30.575:25.95:25.885:25.873:33.962:41.28:25.958:25.841:25.847,73.155:31.38:28.23:27.121:26.586:26.312:30.654:26.185:31.982:26.209:52.323:26.073:25.868:25.853:25.827:65.139:26.233:25.817:25.808:26.037
20,500,2,100,100,ELU,1214.176:33.325:27.678:26.768:26.382:29.942:28.486:26.386:26.008:29.578:28.584:28.398:27.151:26.826:27.685:27.666:30.045:26.224:26.987:28.487,47.575:28.506:27.079:26.522:26.249:31.021:26.932:26.169:25.922:29.336:26.659:28.717:25.987:26.049:31.657:26.882:26.751:28.984:25.827:30.876
20,500,2,100,100,ReLU,1010.075:28.948:26.506:26.2:26.077:25.991:25.952:25.921:25.908:25.896:25.885:25.878:25.87:25.871:25.861:25.859:25.858:25.855:25.849:25.85,35.988:26.77:26.252:26.044:25.968:25.927:25.88:25.86:25.849:25.835:25.83:25.821:25.813:25.824:25.812:25.81:25.805:25.799:25.8:25.794
20,500,2,100,100,SELU,4050.104:54.641:32.809:29.361:27.934:27.213:28.794:74.879:26.754:26.286:26.173:167.042:28.28:26.136:26.026:25.979:25.95:25.926:25.909:40.067,108.345:36.177:30.473:28.44:27.473:26.946:192.996:28.117:26.339:26.197:26.186:35.273:26.246:26.037:25.981:25.942:25.913:25.896:25.896:26.407
20,500,2,500,2,ELU,676.49:27.125:25.824:25.811:25.809:25.811:33.566:27.097:25.808:25.798:25.798:25.799:25.8:25.797:25.795:25.795:25.795:25.799:25.795:25.798,34.078:25.929:25.877:25.861:25.854:25.858:30.878:25.869:25.826:25.82:25.818:25.815:25.809:25.807:25.802:25.819:25.815:25.809:25.81:25.811
20,500,2,500,2,ReLU,49.832:25.791:25.785:25.782:25.784:25.778:25.777:25.774:25.765:25.764:25.763:25.759:25.758:25.763:25.756:25.751:25.753:25.762:25.751:25.75,25.89:25.848:25.843:25.89:25.834:25.84:25.842:25.838:25.841:25.841:25.837:25.834:25.839:25.844:25.835:25.855:25.837:25.841:25.836:25.839
20,500,2,500,2,SELU,3136.827:79.929:28.634:144.501:26.135:25.822:25.821:25.823:25.821:25.82:25.82:25.82:25.816:25.818:25.818:25.815:25.817:26.633:61.647:26.078,311.099:27.707:216.057:27.412:25.779:25.774:25.78:25.779:25.778:25.774:25.776:25.773:25.776:25.776:25.768:25.769:25.771:92.967:27.346:25.79
20,500,2,500,5,ELU,678.327:27.489:25.788:25.774:25.77:25.767:25.764:29.203:32.688:26.554:25.776:25.977:27.367:25.765:25.757:25.756:25.754:25.755:25.755:32.792,30.257:25.898:25.821:25.818:25.817:25.815:25.816:139.766:26.169:25.896:25.891:25.911:25.822:25.813:25.817:25.816:25.815:25.814:25.815:26.229
20,500,2,500,5,ReLU,49.052:25.831:25.832:25.822:25.823:25.824:25.817:25.815:25.838:25.815:25.82:25.811:25.811:25.817:25.812:25.826:25.81:25.809:25.812:25.808,25.892:25.828:25.847:25.809:25.823:25.794:25.801:25.789:25.803:25.801:25.794:25.784:25.793:25.794:25.795:25.792:25.792:25.786:25.794:25.827
20,500,2,500,5,SELU,3055.272:216.062:26.327:25.813:25.808:96.96:27.352:25.813:25.802:25.8:25.8:25.801:25.799:31.888:26.04:28.843:30.213:25.891:25.795:29.215,2521.854:28.743:25.81:25.799:25.792:32.818:25.846:25.795:25.798:25.788:25.795:25.79:25.793:26.377:25.804:93.702:26.108:25.789:25.789:115.801
20,500,2,500,7,ELU,640.823:36.941:26.015:25.821:25.811:40.182:26.058:25.802:25.799:29.025:26.392:25.798:25.797:25.795:25.796:25.795:25.797:25.799:26.2:25.872,34.886:26.562:25.787:25.771:25.787:26.133:25.773:25.768:25.769:27.604:25.781:25.765:25.766:25.773:25.764:25.767:25.766:25.778:26.086:25.783
20,500,2,500,7,ReLU,50.499:25.829:25.822:25.833:25.822:25.817:25.813:25.815:25.842:25.814:25.811:25.809:25.809:25.803:25.819:25.806:25.803:25.843:25.809:25.797,25.856:25.799:25.804:25.79:25.801:25.815:25.786:25.786:25.815:25.801:25.791:25.795:25.797:25.803:25.794:25.802:25.807:25.823:25.796:25.788
20,500,2,500,7,SELU,2791.531:48.472:25.93:25.82:120.148:27.24:25.83:25.814:37.491:26.435:25.818:25.812:35.009:28.687:25.824:25.807:25.805:25.803:33.093:39.378,102.772:26.112:25.794:25.799:34.322:25.843:25.79:25.79:29.675:25.813:25.789:25.789:30.221:25.866:25.786:25.782:25.785:25.781:252.183:26.102
20,500,2,500,10,ELU,684.666:29.078:25.865:25.822:25.816:49.24:26.623:25.817:25.807:25.805:28.328:26.34:28.009:25.861:25.806:29.012:26.063:25.809:25.806:25.804,44.053:25.88:25.777:25.773:25.771:28.632:25.794:25.764:25.761:25.76:26.667:25.801:26.156:25.765:25.76:27.007:25.772:25.761:25.761:25.758
20,500,2,500,10,ReLU,59.484:25.865:25.864:25.865:25.858:25.86:25.857:25.865:25.858:25.842:25.849:25.841:25.891:25.834:25.833:25.828:25.828:25.827:25.82:25.826,25.872:25.797:25.798:25.803:25.801:25.79:25.792:25.797:25.788:25.788:25.778:25.823:25.799:25.779:25.796:25.781:25.781:25.77:25.773:25.767
20,500,2,500,10,SELU,2880.523:35.993:26.187:114.823:26.282:25.843:45.297:26.606:84.617:36.193:25.905:25.827:25.826:25.821:25.823:42.9:36.683:25.998:25.823:25.821,86.209:26.189:37.693:28.52:25.805:25.776:27.804:25.85:59.41:26.055:25.774:25.767:25.762:25.758:25.768:59.171:26.319:25.773:25.764:25.762
20,500,2,500,20,ELU,564.455:41.514:26.23:35.979:26.629:28.493:26.352:28.166:26.057:25.816:27.337:26.601:26.017:26.176:26.978:26.516:25.868:25.806:28.416:25.933,29.462:28.634:25.841:29.588:26.276:31.154:25.842:27.565:25.82:25.845:25.865:25.963:26.006:26.211:26.592:26.233:25.807:25.946:26.349:25.833
20,500,2,500,20,ReLU,61.607:25.853:25.823:25.81:25.796:25.804:25.805:25.806:25.802:25.791:25.795:25.79:25.785:25.791:25.785:25.786:25.799:25.781:25.778:25.807,25.954:25.849:25.852:25.844:25.832:25.847:25.848:25.85:25.844:25.852:25.856:25.834:25.842:25.828:25.843:25.838:25.83:25.823:25.835:25.895
20,500,2,500,20,SELU,2982.55:31.434:78.758:34.12:28.089:50.331:26.583:38.966:29.742:26.124:27.304:33.281:30.441:27.558:28.519:27.702:27.302:28.184:32.521:31.874,52.848:26.143:98.15:26.18:198.985:27.602:26.283:43.758:26.193:26.41:34.441:31.725:27.207:27.185:28.07:26.547:27.606:29.433:33.844:29.145
20,500,2,500,50,ELU,829.886:41.679:32.016:27.359:33.279:26.797:34.717:27.207:28.211:26.377:27.8:27.449:28.702:26.901:26.574:26.942:26.351:26.261:31.716:26.036,30.792:26.625:30.31:25.868:27.423:61.111:26.04:26.362:26.494:28.501:36.63:36.58:26.001:27.311:26.681:26.4:26.115:29.358:26.275:27.102
20,500,2,500,50,ReLU,67.015:25.91:25.855:25.844:25.828:25.825:25.825:25.822:25.814:25.808:25.828:25.809:25.789:25.792:25.787:25.831:25.785:25.784:25.779:25.787,26.152:25.949:25.928:25.923:25.892:25.896:25.89:25.942:25.888:25.903:25.961:25.883:25.908:25.873:25.898:25.879:25.869:25.867:25.864:25.872
20,500,2,500,50,SELU,4056.188:33.446:25.894:143.982:28.815:25.856:27.02:91.694:26.201:25.83:25.954:37.294:27.224:28.235:29.974:28.489:37.085:31.16:27.918:29.591,58.169:26.038:25.79:39.746:25.917:25.779:79.042:27.574:25.793:25.775:29.053:26.994:26.309:36.74:28.117:26.43:34.146:26.961:27.016:28.007
20,500,2,500,100,ELU,948.546:36.799:42.877:39.357:27.748:34.558:29.014:28.939:31.604:30.639:27.743:27.35:28.064:29.004:26.205:27.995:28.584:31.102:27.443:26.831,35.128:27.761:26.397:35.337:26.117:31.036:34.426:33.45:42.343:35.905:27.397:27.56:38.733:26.17:33.716:25.988:37.331:31.384:27.919:26.29
20,500,2,500,100,ReLU,114.938:26.1:25.946:25.931:25.926:25.91:25.909:25.902:25.961:25.921:25.894:25.888:25.944:25.911:25.874:25.874:25.918:25.885:25.865:25.888,26.403:25.948:25.909:25.906:25.894:25.887:25.874:25.867:25.984:25.87:25.852:25.85:25.885:25.826:25.84:25.82:26.029:25.825:25.818:25.943
20,500,2,500,100,SELU,4825.361:36.756:200.243:27.34:25.948:77.05:26.973:82.937:26.932:32.49:51.898:27.093:28.578:32.405:33.931:244.936:258.204:27.342:25.892:25.875,74.336:29.593:32.123:25.85:26.183:28.021:30.055:29.439:25.828:102.421:28.074:26.365:26.828:28.374:29.899:924.095:31.967:25.804:25.755:25.762
20,500,3,50,2,ELU,49.897:25.949:25.834:25.825:25.823:25.821:25.822:25.821:25.821:25.819:25.82:25.821:25.819:25.819:25.819:25.819:25.819:25.818:26.005:25.819,26.401:25.761:25.749:25.746:25.745:25.743:25.742:25.743:25.74:25.741:25.742:25.739:25.741:25.74:25.739:25.74:25.738:25.764:25.744:25.736
20,500,3,50,2,ReLU,57.641:25.943:25.812:25.796:25.795:25.79:25.793:25.788:25.789:25.787:25.787:25.788:25.787:25.786:25.789:25.788:25.787:25.786:25.785:25.786,26.334:25.794:25.767:25.764:25.759:25.765:25.758:25.758:25.76:25.757:25.758:25.758:25.76:25.762:25.759:25.761:25.76:25.76:25.76:25.761
20,500,3,50,2,SELU,127.746:26.114:25.777:25.77:25.767:25.766:25.766:25.765:25.765:25.765:25.764:25.763:25.764:25.763:25.763:25.762:25.762:25.763:25.763:25.762,27.72:25.819:25.794:25.789:25.789:25.787:25.788:25.787:25.785:25.786:25.785:25.785:25.785:25.785:25.783:25.784:25.783:25.782:25.784:25.782
20,500,3,50,5,ELU,83.519:26.031:25.811:25.794:25.788:25.787:25.785:25.784:25.786:25.784:25.784:25.784:25.785:25.784:25.783:25.783:25.783:25.785:26.032:25.784,26.462:25.81:25.782:25.772:25.769:25.769:25.77:25.773:25.77:25.77:25.768:25.769:25.768:25.768:25.769:25.767:25.769:25.846:25.781:25.771
20,500,3,50,5,ReLU,129.972:26.314:25.853:25.813:25.801:25.795:25.791:25.791:25.789:25.788:25.789:25.787:25.786:25.786:25.786:25.786:25.785:25.785:25.784:25.786,27.594:25.878:25.801:25.783:25.772:25.768:25.762:25.762:25.762:25.766:25.762:25.758:25.757:25.762:25.759:25.757:25.758:25.756:25.763:25.758
20,500,3,50,5,SELU,301.413:26.748:25.872:25.833:25.821:25.818:25.817:25.816:25.815:25.816:25.815:25.815:25.816:25.815:25.816:25.815:25.813:25.814:25.813:25.814,30.166:25.839:25.758:25.738:25.729:25.726:25.728:25.728:25.727:25.724:25.725:25.724:25.726:25.726:25.724:25.724:25.722:25.723:25.724:25.723
20,500,3,50,7,ELU,132.053:26.375:25.828:25.77:25.754:25.749:25.75:25.748:25.748:25.748:25.747:25.748:25.746:25.745:25.744:25.746:25.746:25.747:26.172:25.748,27.781:25.955:25.842:25.814:25.808:25.803:25.802:25.801:25.799:25.801:25.8:25.799:25.799:25.798:25.8:25.796:25.797:25.896:25.816:25.797
20,500,3,50,7,ReLU,140.575:26.284:25.892:25.839:25.82:25.812:25.807:25.802:25.801:25.798:25.798:25.799:25.797:25.797:25.797:25.8:25.797:25.797:25.796:25.796,27.327:25.925:25.827:25.799:25.781:25.771:25.77:25.769:25.765:25.764:25.766:25.766:25.764:25.765:25.766:25.761:25.765:25.765:25.768:25.762
20,500,3,50,7,SELU,248.457:26.889:25.932:25.879:25.862:25.858:25.856:25.854:25.856:25.853:25.852:25.852:25.852:25.853:25.851:25.85:25.851:26.07:25.894:27.949,29.746:25.869:25.745:25.722:25.716:25.713:25.71:25.712:25.71:25.71:25.709:25.71:25.71:25.712:25.707:25.707:25.707:25.777:25.767:25.773
20,500,3,50,10,ELU,196.897:26.681:25.925:25.839:25.811:25.801:25.794:25.791:25.789:25.788:26.441:25.821:25.784:25.783:25.782:25.782:25.781:26.694:25.79:25.78,28.581:26.009:25.85:25.805:25.79:25.78:25.775:25.775:25.771:25.77:26.002:25.768:25.766:25.764:25.767:25.766:25.765:25.829:25.766:25.765
20,500,3,50,10,ReLU,207.337:26.69:26.044:25.928:25.873:25.85:25.834:25.826:25.816:25.813:25.809:25.809:25.81:25.806:25.81:25.807:25.805:25.803:25.803:25.805,27.991:26.116:25.94:25.867:25.831:25.815:25.799:25.79:25.784:25.781:25.775:25.779:25.77:25.773:25.773:25.774:25.764:25.767:25.773:25.767
20,500,3,50,10,SELU,372.055:27.868:26.094:25.88:25.819:25.8:25.789:25.784:25.78:25.778:25.777:25.775:25.776:26.375:26.46:25.778:27.316:25.816:25.772:25.772,32.665:26.351:25.946:25.846:25.815:25.799:25.796:25.789:25.785:25.784:25.785:25.782:25.784:29.262:25.791:25.785:25.847:25.781:25.781:25.779
20,500,3,50,20,ELU,288.439:27.105:26.025:26.017:26.464:25.802:25.785:25.775:26.481:25.921:27.042:25.846:25.757:25.755:25.754:25.753:25.75:25.751:26.171:26.205,29.709:26.256:25.99:31.614:25.883:25.854:25.839:25.833:25.908:25.83:25.93:25.822:25.817:25.81:25.814:25.81:25.811:25.809:26.0:25.854
20,500,3,50,20,ReLU,933.542:29.855:26.039:25.874:25.824:25.798:25.782:25.776:25.77:25.766:25.765:25.762:25.757:25.752:25.754:25.751:25.754:25.75:25.749:25.747,46.238:26.325:25.988:25.912:25.876:25.859:25.845:25.837:25.832:25.834:25.828:25.82:25.822:25.821:25.818:25.819:25.817:25.818:25.812:25.811
20,500,3,50,20,SELU,1142.287:34.843:28.127:27.112:26.661:26.395:26.232:26.121:26.049:25.999:25.959:25.935:25.913:25.898:25.883:25.873:25.867:35.749:25.952:25.858,49.373:29.07:27.386:26.783:26.448:26.245:26.113:26.028:25.965:25.926:25.892:25.868:25.849:25.837:25.824:25.812:25.875:26.41:25.807:25.796
20,500,3,50,50,ELU,1111.667:30.995:26.866:26.334:26.113:25.999:25.938:25.897:25.867:25.85:26.597:25.834:25.821:25.818:25.839:28.447:25.841:26.297:25.809:25.803,41.262:27.379:26.482:26.163:26.015:25.932:25.882:25.854:25.823:25.81:25.827:25.797:25.789:25.78:26.929:25.935:25.783:25.777:25.77:25.768
20,500,3,50,50,ReLU,1897.037:34.45:26.574:26.148:25.998:25.927:25.887:25.865:25.849:25.831:25.83:25.823:25.819:25.815:25.81:25.807:25.804:25.801:25.804:25.798,60.366:27.114:26.264:26.042:25.945:25.896:25.853:25.837:25.822:25.825:25.811:25.805:25.801:25.792:25.793:25.79:25.792:25.793:25.793:25.786
20,500,3,50,50,SELU,2084.94:40.359:29.643:27.891:27.136:26.725:29.955:27.025:26.199:26.148:28.009:27.06:26.337:31.474:34.517:26.013:25.899:25.881:25.869:25.861,66.742:31.331:28.455:27.394:26.863:26.551:28.476:26.239:26.119:27.014:26.973:26.366:26.583:61.824:26.217:25.887:25.859:25.849:25.835:25.826
20,500,3,100,2,ELU,42.751:25.81:25.753:25.751:25.75:26.423:25.77:25.75:25.748:25.748:25.795:25.812:25.748:25.747:25.746:25.746:25.902:25.752:25.745:25.745,25.939:25.816:25.805:25.805:25.806:25.953:25.808:25.805:25.805:25.808:26.415:25.809:25.803:25.803:25.804:25.804:25.834:25.802:25.802:25.8
20,500,3,100,2,ReLU,32.209:25.833:25.811:25.805:25.798:25.795:25.796:25.794:25.795:25.795:25.793:25.795:25.795:25.796:25.795:25.795:25.792:25.793:25.793:25.796,25.868:25.78:25.781:25.774:25.767:25.761:25.761:25.758:25.758:25.758:25.759:25.756:25.757:25.759:25.759:25.757:25.757:25.767:25.758:25.757
20,500,3,100,2,SELU,240.367:26.201:25.768:25.763:25.763:25.762:25.761:25.76:25.761:25.76:25.76:25.76:25.759:25.759:27.697:26.465:25.761:25.759:25.758:25.758,27.083:25.817:25.797:25.794:25.8:25.793:25.793:25.793:25.793:25.794:25.795:25.794:25.793:25.793:32.861:25.81:25.793:25.793:25.793:25.794
20,500,3,100,5,ELU,51.344:25.823:25.738:25.734:25.735:25.735:25.733:25.732:25.732:26.048:25.791:25.732:25.731:25.73:25.729:25.729:25.729:25.848:25.737:25.728,26.329:25.846:25.837:25.838:25.834:25.835:25.837:25.833:25.833:25.931:25.837:25.834:25.832:25.83:25.832:25.831:25.831:25.87:25.832:25.831
20,500,3,100,5,ReLU,36.615:25.834:25.782:25.779:25.774:25.775:25.774:25.772:25.773:25.772:25.77:25.769:25.773:25.772:25.772:25.767:25.768:25.767:25.767:25.77,25.971:25.822:25.83:25.819:25.818:25.81:25.811:25.81:25.81:25.806:25.807:25.807:25.813:25.817:25.805:25.805:25.808:25.809:25.809:25.807
20,500,3,100,5,SELU,310.124:26.566:25.834:25.825:25.823:25.825:25.822:25.823:25.819:31.097:26.034:25.822:25.821:25.818:25.817:25.818:25.816:25.816:25.815:25.814,29.218:25.803:25.761:25.76:25.759:25.755:25.759:25.754:25.755:27.167:25.758:25.757:25.754:25.751:25.75:25.749:25.749:25.748:25.748:25.747
20,500,3,100,7,ELU,75.21:26.009:25.872:26.267:26.017:25.901:26.421:25.868:25.863:25.864:26.504:25.87:25.864:26.357:25.866:25.86:26.127:25.864:25.858:25.857,26.594:25.721:25.701:26.318:25.708:25.701:25.731:25.7:25.702:25.702:25.72:25.702:25.714:25.722:25.7:25.696:25.736:25.696:25.694:25.695
20,500,3,100,7,ReLU,61.129:25.885:25.803:25.797:25.791:25.788:25.791:25.785:25.786:25.785:25.785:25.785:25.783:25.788:25.785:25.787:25.781:25.783:25.784:25.781,26.081:25.812:25.793:25.793:25.788:25.782:25.784:25.782:25.777:25.784:25.778:25.776:25.782:25.783:25.779:25.775:25.776:25.777:25.771:25.772
20,500,3,100,7,SELU,375.122:26.694:25.795:25.781:25.78:25.78:25.779:25.779:25.778:28.124:26.188:25.782:25.777:25.775:25.776:29.116:25.83:25.773:25.773:25.772,28.987:25.857:25.813:25.816:25.811:25.812:25.811:25.81:25.812:27.622:25.82:25.81:25.807:25.804:25.815:26.114:25.802:25.8:25.798:25.797
20,500,3,100,10,ELU,81.425:26.022:25.847:25.839:25.838:27.046:25.901:25.837:25.836:26.155:26.393:25.837:25.831:26.197:26.081:25.832:25.83:25.829:25.828:25.828,26.563:25.752:25.736:25.733:25.737:26.302:25.736:25.73:25.729:33.885:25.741:25.729:25.73:27.125:25.735:25.729:25.724:25.726:25.724:25.724
20,500,3,100,10,ReLU,77.304:26.008:25.862:25.844:25.836:25.832:25.827:25.823:25.823:25.819:25.817:25.812:25.815:25.815:25.815:25.813:25.811:25.812:25.81:25.809,26.227:25.854:25.809:25.79:25.787:25.783:25.78:25.778:25.779:25.775:25.774:25.776:25.774:25.774:25.769:25.771:25.776:25.764:25.768:25.764
20,500,3,100,10,SELU,287.722:26.578:25.84:25.826:25.823:25.821:37.558:29.058:25.842:25.821:25.819:25.817:25.818:25.817:25.817:25.893:26.1:25.836:26.005:26.395,29.135:25.789:25.754:25.75:25.745:25.745:48.862:25.843:25.743:25.745:25.742:25.74:25.739:25.742:25.746:26.068:25.766:25.817:26.734:25.823
20,500,3,100,20,ELU,118.237:26.104:25.847:25.827:27.097:25.849:26.262:25.993:25.825:26.002:25.942:26.133:25.83:26.387:25.934:25.826:26.176:25.845:26.02:25.83,26.943:25.794:25.756:25.751:25.871:25.745:25.811:25.75:25.937:25.798:25.748:25.758:25.742:26.09:25.76:26.027:25.813:25.799:25.758:25.86
20,500,3,100,20,ReLU,143.226:26.085:25.862:25.82:25.802:25.799:25.792:25.784:25.785:25.784:25.782:25.782:25.782:25.777:25.778:25.778:25.775:25.774:25.774:25.773,26.613:25.933:25.883:25.856:25.856:25.838:25.844:25.841:25.836:25.848:25.843:25.846:25.833:25.833:25.835:25.825:25.835:25.826:25.827:25.826
20,500,3,100,20,SELU,438.317:27.39:25.886:25.801:55.016:26.75:25.779:25.764:36.678:28.81:25.778:25.76:25.757:25.755:30.626:26.638:26.748:26.001:25.755:25.754,32.539:26.053:25.874:25.838:29.417:25.884:25.817:25.815:51.108:25.932:25.809:25.812:25.809:25.809:29.933:25.866:25.992:25.813:25.808:25.807
20,500,3,100,50,ELU,406.884:27.688:26.245:26.038:25.942:25.891:25.857:29.109:25.894:26.511:26.939:25.799:25.789:25.785:25.782:26.346:25.875:25.999:26.497:26.203,31.088:26.495:26.146:26.023:25.955:25.921:25.89:26.012:25.862:42.299:25.856:25.833:25.828:25.825:25.819:26.068:25.818:25.878:29.714:25.863
20,500,3,100,50,ReLU,367.332:26.647:25.981:25.899:25.863:25.84:25.82:25.813:25.806:25.803:25.795:25.795:25.79:25.783:25.781:25.786:25.78:25.775:25.775:25.777,28.569:26.118:25.978:25.925:25.893:25.885:25.867:25.861:25.863:25.843:25.843:25.84:25.835:25.835:25.836:25.836:25.824:25.824:25.825:25.823
20,500,3,100,50,SELU,1143.498:34.177:27.976:26.98:26.559:36.328:30.43:26.176:26.084:40.044:26.435:26.005:34.169:26.04:25.944:25.931:25.923:25.917:31.479:27.065,49.177:28.738:27.131:26.542:26.253:53.608:26.11:25.935:25.92:28.254:25.859:26.113:26.035:25.781:25.765:25.758:25.748:25.745:32.503:25.808
20,500,3,100,100,ELU,965.899:29.186:26.437:26.128:26.003:25.933:26.011:28.389:25.871:26.153:25.969:25.832:27.213:26.506:25.964:25.81:26.931:26.134:25.919:26.606,37.38:26.751:26.234:26.046:25.952:25.899:32.023:25.944:25.842:26.465:25.832:25.815:26.489:27.408:25.799:25.792:26.202:25.871:26.941:25.948
20,500,3,100,100,ReLU,890.71:27.322:25.955:25.898:25.872:25.862:25.852:25.841:25.837:25.833:25.824:25.823:25.82:25.816:25.813:25.809:25.807:25.806:25.8:25.801,31.944:26.042:25.92:25.885:25.861:25.844:25.83:25.831:25.837:25.821:25.817:25.818:25.807:25.804:25.791:25.801:25.796:25.798:25.798:25.795
20,500,3,100,100,SELU,2531.638:41.955:29.751:27.943:27.155:26.741:94.317:28.015:26.303:26.171:26.094:26.038:25.997:43.616:26.329:25.938:25.906:31.145:26.992:26.032,72.011:31.516:28.561:27.451:26.911:26.587:33.023:26.417:26.211:26.125:26.055:26.008:25.983:27.239:25.978:25.911:25.891:27.215:26.018:25.884
20,500,3,500,2,ELU,497.718:26.411:25.823:25.813:25.811:25.809:25.808:25.805:25.804:25.803:25.801:25.802:25.802:25.8:25.801:25.798:25.799:25.799:25.8:25.916,30.606:25.794:25.77:25.766:25.764:25.759:25.759:25.759:25.757:25.756:25.757:25.757:25.758:25.758:25.754:25.755:25.756:25.759:25.774:25.764
20,500,3,500,2,ReLU,37.547:25.813:25.814:25.826:25.835:25.825:25.822:25.816:25.815:25.812:25.807:25.808:25.804:25.81:25.812:25.799:25.799:25.795:25.799:25.803,25.805:25.776:25.779:25.773:25.774:25.773:25.79:25.772:25.777:25.77:25.777:25.771:25.78:25.796:25.774:25.773:25.767:25.773:25.764:25.772
20,500,3,500,2,SELU,2219.799:29.128:25.804:25.773:25.772:25.77:51.728:26.437:25.77:25.767:25.765:25.764:25.764:25.765:25.763:25.764:25.769:31.217:26.033:25.779,42.836:25.9:25.811:25.802:25.802:25.801:31.31:25.812:25.796:25.796:25.797:25.796:25.796:25.794:25.795:25.801:26.089:26.636:25.937:25.798
20,500,3,500,5,ELU,372.793:27.147:25.79:25.779:25.775:27.739:25.883:25.77:25.768:25.767:25.767:25.765:25.765:25.765:25.764:26.611:25.818:25.765:25.763:25.763,36.114:25.829:25.798:25.793:25.793:26.171:25.796:25.791:25.79:25.791:25.79:25.791:25.791:25.789:25.789:26.111:25.793:25.792:25.79:25.79
20,500,3,500,5,ReLU,37.004:25.836:25.844:25.841:25.832:25.825:25.824:25.821:25.816:25.821:25.819:25.825:25.812:25.814:25.814:25.814:25.806:25.807:25.81:25.808,25.817:25.828:25.835:25.829:25.825:25.822:25.81:25.8:25.803:25.793:25.807:25.793:25.797:25.801:25.789:25.79:25.785:25.783:25.78:25.78
20,500,3,500,5,SELU,2043.183:30.754:25.961:25.91:25.907:63.093:26.869:25.912:25.901:25.903:25.898:25.897:25.895:32.738:26.496:26.279:25.909:25.92:27.215:26.002,51.288:25.93:25.717:25.708:25.71:30.356:25.753:25.709:25.715:25.703:25.698:25.697:25.694:27.941:25.754:25.717:25.704:25.713:26.268:25.7
20,500,3,500,7,ELU,290.71:27.735:25.794:25.782:25.779:25.777:28.129:26.063:25.775:26.788:25.875:25.78:26.331:25.864:25.805:25.786:25.77:26.083:25.798:25.769,45.729:25.87:25.814:25.809:25.807:25.807:27.37:25.82:25.807:26.215:25.816:25.824:26.373:25.835:25.871:25.82:25.808:25.916:25.809:25.808
20,500,3,500,7,ReLU,41.227:25.848:25.831:25.83:25.829:25.83:25.816:25.813:25.816:25.809:25.812:25.805:25.796:25.797:25.793:25.799:25.79:25.787:25.787:25.788,25.877:25.825:25.839:25.813:25.815:25.815:25.809:25.804:25.803:25.834:25.822:25.824:25.819:25.824:25.824:25.84:25.813:25.813:25.817:25.823
20,500,3,500,7,SELU,2623.728:30.106:80.491:30.008:25.836:25.807:25.804:25.804:25.804:25.801:25.824:38.905:26.096:25.832:25.834:25.926:36.384:26.765:25.814:25.797,44.597:25.945:47.634:25.915:25.772:25.771:25.768:25.768:25.767:25.764:26.888:26.646:25.881:25.793:25.817:25.829:30.643:25.813:25.762:25.765
20,500,3,500,10,ELU,336.433:26.552:25.754:29.043:25.763:25.739:25.738:25.735:25.735:27.52:25.876:25.763:25.733:26.334:25.733:25.972:25.756:25.853:25.795:25.742,30.278:25.88:25.89:25.976:25.845:25.84:25.84:25.838:25.841:26.403:25.852:25.837:25.856:25.848:25.835:26.021:25.834:26.05:25.86:25.878
