epochs,batch_size,hidden_dim,nodes,latent,activation,train_loss,val_loss
50,250,3,50,20,SELU,371.8:52.558:51.851:51.673:51.596:52.749:51.673:52.004:52.222:51.793:67.716:51.607:51.492:51.487:52.273:51.589:51.478:51.974:51.478:51.747:53.047:51.536:53.223:51.472:52.002:52.468:51.475:52.367:51.464:51.464:51.996:51.525:52.086:51.517:51.719:51.616:52.782:51.493:52.765:51.473:51.604:52.036:51.541:51.936:51.505:52.255:51.464:52.993:51.46:52.325,53.766:52.204:51.917:51.803:51.748:52.066:51.711:51.693:53.422:51.701:52.354:51.671:51.663:51.662:51.978:51.656:51.658:51.704:51.651:51.884:51.674:52.181:51.672:51.646:67.239:51.648:51.801:51.651:51.643:51.641:51.646:51.772:51.676:51.904:51.658:51.726:51.783:51.818:51.712:51.793:51.659:51.711:53.859:51.664:53.901:51.704:51.642:51.677:51.645:51.668
50,250,3,50,50,ELU,596.287:53.0:52.023:51.79:51.921:53.053:52.344:51.663:53.269:51.631:51.589:52.009:51.627:51.792:51.98:51.87:51.846:52.53:51.602:51.982:52.189:51.821:52.346:51.928:51.87:51.634:51.807:51.759:51.958:51.566:52.09:52.222:51.755:51.725:51.62:51.93:51.885:51.709:52.051:51.793:51.745:51.977:51.608:52.163:51.896:51.588:51.979:51.747:51.752:51.711,54.278:52.253:51.837:51.692:51.774:51.759:51.955:51.582:51.895:51.575:51.569:51.873:51.562:51.873:51.617:51.581:51.569:51.798:51.561:51.614:51.636:51.765:51.74:51.686:51.586:51.566:51.593:51.581:51.617:51.557:51.823:51.673:51.629:51.571:51.712:51.557:51.602:51.569:51.692:51.599:51.577:51.721:51.564:51.734:51.63:51.636:51.602:51.614:51.629:51.611
50,250,3,50,50,ReLU,764.015:52.155:51.88:51.767:51.716:51.691:51.673:51.662:51.648:51.629:51.634:51.628:51.622:51.616:51.612:51.607:51.61:51.601:51.601:51.685:51.601:51.594:51.599:51.593:51.594:51.592:51.705:51.591:51.587:51.589:51.589:51.586:51.625:51.588:51.706:51.586:51.583:51.586:51.681:51.585:51.584:51.605:51.641:51.584:51.609:51.614:51.606:51.635:51.656:51.581,52.54:51.88:51.718:51.648:51.619:51.605:51.568:51.568:51.561:51.554:51.534:51.536:51.536:51.524:51.533:51.531:51.527:51.516:51.648:51.513:51.515:51.517:51.514:51.511:51.508:51.507:51.508:51.511:51.506:51.506:51.503:51.5:51.503:51.512:51.499:51.498:51.501:51.497:51.503:51.502:51.498:51.501:51.5:51.497:51.503:51.513:51.535:52.334:51.502:51.496
50,250,3,50,50,SELU,1602.13:55.835:53.073:52.302:52.174:57.072:51.77:57.564:51.722:58.652:51.686:51.636:51.619:58.039:52.209:51.607:54.478:55.245:51.623:53.193:51.764:51.755:52.966:51.593:55.657:51.604:51.589:58.725:51.591:52.169:52.059:51.787:54.589:51.722:54.515:51.591:51.576:53.141:51.803:51.644:196.029:53.026:51.709:51.639:51.611:52.785:51.598:51.583:51.581:51.579,59.65:53.777:52.542:52.078:51.996:51.806:51.696:51.952:51.629:51.858:51.603:51.585:51.583:51.664:51.582:51.561:55.144:51.765:51.549:52.001:51.545:51.565:51.597:51.535:51.672:51.536:51.817:51.607:51.535:51.712:51.531:51.566:52.136:51.532:51.667:51.53:51.527:51.617:51.534:51.576:61.704:51.725:51.612:51.576:51.557:51.628:51.537:51.533:51.527:51.529
50,250,3,100,2,ELU,66.498:51.624:51.618:51.609:51.605:51.599:51.593:51.587:51.582:51.577:51.635:51.829:51.568:51.567:51.566:51.565:51.563:51.562:51.561:51.559:51.559:51.558:51.617:51.56:51.556:51.555:51.555:51.554:51.554:51.554:51.553:51.612:51.553:51.553:51.552:51.59:51.552:51.552:51.551:51.555:51.578:51.557:51.551:51.551:51.573:51.551:51.551:51.562:51.557:51.551,51.644:51.68:51.675:51.646:51.623:51.595:51.57:51.559:51.551:51.547:56.595:51.545:51.544:51.543:51.542:51.541:51.539:51.539:51.538:51.535:51.537:51.537:51.569:51.538:51.538:51.535:51.535:51.537:51.537:51.535:51.536:51.536:51.536:51.535:51.536:51.536:51.536:51.536:51.548:51.541:51.578:51.535:51.535:51.539:51.535:51.536:51.535:51.535:51.535:51.533
50,250,3,100,2,ReLU,54.819:51.546:51.539:51.546:51.541:51.538:51.526:51.529:51.528:51.524:51.527:51.52:51.519:51.526:51.522:51.517:51.517:51.512:51.516:51.514:51.51:51.517:51.508:51.508:51.507:51.508:51.502:51.505:51.499:51.499:51.505:51.506:51.496:51.497:51.497:51.497:51.495:51.494:51.493:51.492:51.493:51.494:51.492:51.494:51.49:51.487:51.489:51.486:51.484:51.492,51.684:51.703:51.698:51.703:51.696:51.708:51.717:51.687:51.693:51.69:51.686:51.689:51.704:51.681:51.679:51.668:51.664:51.659:51.655:51.666:51.655:51.646:51.641:51.639:51.642:51.642:51.629:51.626:51.624:51.639:51.631:51.624:51.621:51.621:51.637:51.63:51.622:51.617:51.622:51.623:51.615:51.614:51.645:51.614:51.613:51.612:51.612:51.615:51.612:51.614
50,250,3,100,2,SELU,129.843:51.503:51.493:51.49:52.764:51.779:51.486:51.484:51.483:51.482:51.76:51.502:51.478:51.529:51.953:51.477:51.474:51.472:51.474:52.481:51.537:51.469:51.468:51.468:51.465:51.466:52.047:51.548:51.465:51.462:51.463:51.462:51.464:51.716:51.639:51.461:51.459:51.458:51.458:51.499:51.497:51.493:51.534:51.694:51.519:51.46:51.457:51.455:51.455:51.485,51.707:51.694:51.69:51.69:55.014:51.696:51.689:51.679:51.673:51.668:51.7:51.663:51.661:53.807:51.656:51.651:51.647:51.65:51.67:52.134:51.644:51.645:51.639:51.638:51.643:51.649:52.14:51.641:51.641:51.637:51.634:51.637:51.667:52.504:51.644:51.631:51.633:51.633:51.631:51.708:51.671:51.654:51.786:51.898:51.653:51.633:51.633:51.628:51.63:51.744
50,250,3,100,5,ELU,66.845:51.653:51.644:51.641:51.638:51.631:51.629:51.675:51.628:51.625:51.805:51.66:51.62:51.618:51.664:51.613:51.652:51.631:51.609:51.651:51.608:51.646:51.606:51.615:51.612:51.603:51.677:51.6:51.633:51.608:51.611:51.599:51.611:51.613:51.606:51.62:51.598:51.607:51.623:51.609:51.615:51.598:51.614:51.597:51.611:51.603:51.607:51.602:51.614:51.611,51.552:51.558:51.549:51.535:51.535:51.531:51.534:51.545:51.539:51.544:51.547:51.548:51.527:51.525:51.519:51.516:51.511:51.514:51.506:51.512:51.503:51.511:51.501:51.554:51.498:51.5:51.496:51.496:51.543:51.496:51.492:51.492:51.491:51.496:51.521:51.504:51.487:51.489:51.496:51.5:51.491:51.487:51.486:51.486:51.492:51.498:51.487:51.486:51.484:51.484
50,250,3,100,5,ReLU,68.439:51.471:51.463:51.466:51.463:51.462:51.459:51.454:51.452:51.452:51.451:51.453:51.448:51.447:51.44:51.44:51.44:51.436:51.438:51.438:51.431:51.439:51.436:51.432:51.431:51.441:51.427:51.428:51.436:51.425:51.427:51.428:51.428:51.424:51.438:51.424:51.422:51.422:51.43:51.422:51.437:51.417:51.412:51.417:51.414:51.414:51.413:51.411:51.433:51.417,51.874:51.817:51.798:51.789:51.795:51.788:51.819:51.792:51.791:51.787:51.777:51.8:51.768:51.775:51.762:51.787:51.767:51.767:51.769:51.75:51.775:51.765:51.793:51.765:51.762:51.772:51.773:51.771:51.759:51.781:51.762:51.755:51.764:51.757:51.765:51.766:51.763:51.762:51.762:51.753:51.792:51.748:51.756:51.751:51.749:51.748:51.744:51.747:51.758:51.743
50,250,3,100,5,SELU,144.826:51.629:58.972:51.708:51.612:56.452:51.603:51.6:51.598:54.207:51.595:51.591:51.591:51.589:51.587:51.586:51.584:51.583:51.582:51.885:51.694:51.583:51.982:51.676:51.579:51.577:51.576:52.02:51.64:51.575:51.856:51.611:51.593:53.268:51.728:51.572:51.571:51.57:51.571:51.835:51.572:51.57:51.585:51.745:51.571:51.568:51.569:415.712:52.143:51.57,51.598:51.598:52.176:51.564:51.557:51.558:51.548:51.546:51.548:51.541:51.54:51.536:51.53:51.53:51.527:51.525:51.526:51.524:51.525:52.015:51.552:51.526:51.955:51.526:51.523:51.522:51.52:51.918:51.525:51.525:51.647:51.535:51.546:52.775:51.52:51.521:51.519:51.522:51.527:51.529:51.522:51.524:51.929:51.532:51.522:51.517:51.526:56.057:51.521:51.516
50,250,3,100,7,ELU,80.311:51.59:52.068:51.614:51.867:51.727:51.566:51.563:51.562:51.62:51.797:51.661:51.551:51.579:51.681:51.594:51.63:51.579:51.542:51.651:51.541:51.6:51.547:51.586:51.555:51.558:51.544:51.576:51.542:51.592:51.54:51.56:51.538:51.597:51.545:51.549:51.577:51.544:51.554:51.563:51.552:51.582:51.544:51.537:51.545:51.579:51.549:51.543:51.545:51.547,51.648:51.645:51.975:51.622:51.696:51.624:51.615:51.61:51.601:57.166:51.591:51.585:51.617:51.585:51.72:51.579:51.747:51.574:51.574:51.584:51.574:51.594:51.571:51.651:51.57:51.585:51.581:51.601:51.572:51.601:51.575:51.59:51.572:51.654:51.665:51.751:51.611:51.689:51.794:51.75:51.564:51.588:51.578:51.644:51.572:51.671:51.584:51.583:51.569:51.565
50,250,3,100,7,ReLU,75.037:51.749:51.721:51.719:51.73:51.719:51.716:51.712:51.707:51.71:51.703:51.708:51.698:51.707:51.706:51.702:51.701:51.707:51.694:51.698:51.695:51.707:51.693:51.691:51.687:51.687:51.686:51.689:51.694:51.683:51.683:51.682:51.686:51.682:51.678:51.682:51.686:51.68:51.676:51.68:51.676:51.675:51.678:51.676:51.674:51.677:51.676:51.672:51.681:51.673,51.556:51.491:51.479:51.475:51.469:51.47:51.474:51.463:51.472:51.458:51.468:51.458:51.463:51.462:51.465:51.46:51.448:51.451:51.445:51.436:51.45:51.441:51.437:51.433:51.43:51.431:51.436:51.597:51.433:51.431:51.436:51.422:51.449:51.421:51.427:51.423:51.466:51.427:51.418:51.424:51.424:51.465:51.421:51.444:51.419:51.419:51.421:51.453:51.459:51.425
50,250,3,100,7,SELU,187.547:51.599:51.589:51.761:53.176:51.57:52.424:52.318:51.621:51.579:52.08:51.779:51.593:54.594:51.554:51.548:51.547:52.019:51.718:51.656:51.658:51.56:52.517:51.637:51.542:52.157:51.565:51.662:52.121:51.552:51.54:61.651:69.35:51.541:51.537:51.536:51.535:51.535:51.535:51.535:51.535:51.536:51.535:51.535:51.973:51.538:51.534:51.532:51.532:51.532,51.617:51.572:51.575:58.947:51.563:51.562:51.866:52.1:51.562:53.054:51.632:51.635:51.897:51.599:51.567:51.566:51.569:52.095:51.608:51.828:51.636:51.668:51.834:51.571:51.605:51.709:51.569:52.505:51.642:51.572:51.573:137.917:51.583:51.567:51.57:51.57:51.569:51.57:51.567:51.565:51.565:51.567:51.564:51.568:51.593:51.565:51.566:51.566:51.566:51.564
50,250,3,100,10,ELU,85.782:51.639:51.958:51.714:51.76:51.651:51.686:51.636:51.62:51.834:51.587:51.586:51.851:51.633:51.578:51.648:51.608:51.588:51.603:51.688:51.572:51.692:51.569:51.7:51.57:51.614:51.567:51.564:51.656:51.574:51.607:51.573:51.631:51.572:51.581:51.579:51.585:51.597:51.592:51.633:51.57:51.596:51.568:51.635:51.569:51.602:51.562:51.595:51.571:51.581,51.633:51.591:51.978:51.588:51.707:51.579:52.327:51.784:51.552:51.552:51.547:51.548:51.546:51.549:51.541:51.673:51.541:51.619:51.541:51.544:51.535:51.546:51.536:51.543:51.541:51.536:51.531:51.535:51.539:51.557:51.539:51.548:51.536:51.529:51.535:51.623:51.567:51.531:51.68:51.57:51.584:51.58:51.531:51.552:51.541:51.543:51.529:51.561:51.54:51.536
50,250,3,100,10,ReLU,83.34:51.586:51.557:51.546:51.535:51.537:51.524:51.536:51.525:51.514:51.517:51.51:51.512:51.513:51.506:51.509:51.509:51.506:51.509:51.5:51.498:51.511:51.506:51.5:51.507:51.496:51.495:51.501:51.496:51.498:51.506:51.49:51.491:51.51:51.492:51.489:51.514:51.495:51.489:51.489:51.493:51.487:51.485:51.508:51.486:51.482:51.494:51.488:51.482:51.491,51.768:51.699:51.663:51.645:51.67:51.641:51.662:51.66:51.648:51.653:51.647:51.64:51.64:51.637:51.655:51.628:51.643:51.645:51.636:51.649:51.645:51.635:51.642:51.626:51.632:51.624:51.631:51.624:51.635:51.627:51.629:51.626:51.619:51.628:51.62:51.622:51.654:51.615:51.618:51.626:51.628:51.623:51.62:51.634:51.633:51.637:51.627:51.629:51.624:51.626
50,250,3,100,10,SELU,199.398:55.876:52.83:51.574:51.57:53.141:51.696:51.598:52.367:51.562:51.562:51.94:51.558:51.854:52.021:51.761:51.925:51.759:51.996:53.58:51.578:51.55:51.777:51.724:51.547:51.56:52.029:51.602:51.856:52.518:51.554:51.541:51.541:51.8:51.566:51.539:51.725:645.34:51.628:51.541:51.538:51.537:51.537:51.536:51.536:51.536:51.537:51.536:51.534:51.534,51.681:53.912:51.573:51.573:51.576:52.136:51.566:52.516:51.563:51.556:51.751:51.556:51.559:52.432:51.568:51.962:51.75:51.732:55.177:51.59:51.558:51.555:52.206:51.555:51.555:51.886:51.841:51.559:55.787:51.585:51.554:51.553:51.553:51.641:51.553:51.555:53.324:52.247:51.554:51.555:51.55:51.551:51.551:51.55:51.551:51.549:51.55:51.551:51.551:51.553
50,250,3,100,20,ELU,120.495:51.586:52.275:51.771:51.981:52.032:51.567:51.742:51.784:51.644:51.6:51.521:52.036:51.579:51.744:51.746:51.514:51.888:51.519:51.618:51.635:51.67:51.553:51.58:51.58:51.638:51.538:51.589:51.556:51.656:51.534:51.526:51.663:51.523:51.669:51.551:51.56:51.582:51.558:51.601:51.515:51.543:51.54:51.559:51.562:51.536:51.594:51.53:51.547:51.532,51.701:51.624:54.39:51.608:51.642:51.891:51.598:51.6:52.326:51.592:51.602:51.596:51.593:51.591:51.932:51.592:51.689:51.588:51.591:51.589:51.592:51.592:51.608:51.589:51.589:51.59:51.594:51.589:52.303:51.594:51.588:51.6:51.587:51.613:51.588:51.666:51.593:51.685:51.709:51.588:51.599:51.691:51.679:51.588:51.589:51.591:51.585:51.848:51.587:51.589
50,250,3,100,20,ReLU,95.655:51.729:51.679:51.656:51.64:51.628:51.627:51.621:51.625:51.616:51.607:51.614:51.602:51.605:51.605:51.602:51.597:51.59:51.598:51.591:51.592:51.59:51.59:51.587:51.588:51.587:51.602:51.582:51.595:51.587:51.583:51.591:51.581:51.644:51.583:51.58:51.582:51.58:51.604:51.577:51.573:51.585:51.573:51.58:51.572:51.581:51.572:51.578:51.573:51.57,51.746:51.636:51.576:51.602:51.569:51.577:51.57:51.561:51.536:51.544:51.544:51.534:51.547:51.544:51.529:51.539:51.53:51.543:51.523:51.532:51.517:51.524:51.522:51.513:51.518:51.528:51.518:51.514:51.51:51.51:51.514:51.518:51.514:51.514:51.51:51.513:51.547:51.505:51.505:51.502:51.504:51.505:51.502:51.501:51.505:51.51:51.504:51.505:51.508:51.517
50,250,3,100,20,SELU,378.015:51.752:55.019:51.636:70.385:51.648:51.589:51.586:51.583:77.989:51.804:51.578:51.575:51.574:51.572:52.804:51.771:51.572:51.57:58.435:51.632:51.568:51.568:51.568:51.567:52.473:51.841:51.569:52.539:51.737:51.602:51.781:51.627:52.767:51.701:51.572:432.61:71.217:51.586:51.569:51.567:51.564:51.565:51.565:51.562:51.562:52.201:52.23:51.564:51.981,51.994:51.625:51.739:51.572:51.934:51.552:51.545:51.543:51.539:52.894:51.535:51.533:51.531:51.53:51.528:52.385:51.529:51.524:51.525:52.09:51.528:51.528:51.524:51.525:51.521:52.531:51.529:51.53:52.262:51.559:51.541:51.614:51.568:52.118:51.531:51.544:242.915:51.573:51.534:51.529:51.526:51.527:51.524:51.527:51.524:51.521:59.269:51.525:51.529:54.274
50,250,3,100,50,ELU,243.52:52.015:51.753:51.662:52.77:52.565:51.655:51.576:52.0:51.677:51.557:51.915:51.553:51.98:51.62:51.882:51.835:51.715:52.04:51.889:51.711:51.747:51.726:51.776:51.753:51.838:51.79:51.706:51.698:51.743:51.619:51.756:51.761:51.6:51.732:51.762:51.749:51.633:51.722:51.786:51.667:51.677:51.707:51.635:51.625:51.767:51.854:51.578:51.652:51.621,52.404:51.817:51.675:51.641:51.628:52.138:51.589:51.587:51.579:51.574:51.575:51.585:51.575:51.612:52.321:52.175:51.575:53.636:54.952:52.332:51.614:53.703:51.782:51.585:52.536:51.677:51.655:52.268:52.942:51.6:52.599:51.582:51.73:51.725:51.582:52.658:51.579:52.315:51.725:51.637:51.837:52.04:52.623:51.671:51.587:53.258:51.569:51.921:52.043:51.608
50,250,3,100,50,ReLU,210.195:51.751:51.657:51.613:51.601:51.583:51.564:51.554:51.55:51.542:51.527:51.522:51.521:51.516:51.508:51.511:51.503:51.501:51.502:51.497:51.497:51.496:51.489:51.49:51.487:51.491:51.492:51.488:51.498:51.486:51.496:51.491:51.496:51.498:51.489:51.502:51.494:51.5:51.488:51.557:51.483:51.485:51.504:51.483:51.501:51.489:51.488:51.502:51.489:51.58,51.994:51.799:51.745:51.724:51.695:51.689:51.678:51.667:51.659:51.658:51.657:51.653:51.646:51.647:51.629:51.632:51.635:51.634:51.626:51.62:51.628:51.625:51.626:51.62:51.628:51.634:51.632:51.625:51.63:51.637:51.631:51.625:51.618:51.62:51.629:51.626:51.619:51.637:51.623:51.624:51.618:51.614:51.614:51.612:51.612:51.692:51.61:51.612:51.61:51.622
50,250,3,100,50,SELU,689.429:53.256:53.431:56.621:67.413:51.817:51.758:51.729:53.064:52.517:52.677:53.347:51.782:55.823:51.67:59.018:51.909:51.85:52.118:55.589:51.65:55.641:51.647:52.71:77.936:51.673:51.649:51.642:52.084:51.638:51.632:51.728:52.903:51.631:51.652:52.693:51.675:51.782:52.079:51.818:51.648:52.466:51.875:51.708:51.892:1142.76:52.693:51.977:51.806:51.731,54.451:52.384:52.143:302.686:51.694:51.617:51.573:51.551:52.041:51.535:51.642:51.7:51.597:51.544:51.678:51.591:51.511:51.513:51.96:51.545:51.55:51.541:51.51:67.478:51.62:51.519:51.51:51.506:51.516:51.51:51.508:51.693:51.513:51.503:51.546:51.502:51.503:51.52:51.517:51.52:51.504:51.547:51.507:51.5:55.445:54.384:52.021:51.74:51.638:51.587
50,250,3,100,100,ELU,471.398:52.044:54.56:51.594:54.345:51.509:52.726:52.198:51.462:53.433:51.524:52.131:51.674:51.544:52.428:51.967:51.52:53.192:51.491:52.067:51.541:51.564:52.174:51.621:52.154:51.745:51.891:51.735:52.019:51.94:51.619:52.182:51.452:51.528:52.503:51.495:51.994:51.46:51.753:51.641:51.743:51.755:51.478:51.87:51.508:51.789:51.614:51.544:51.65:51.756,52.809:52.029:52.19:51.806:51.839:51.747:51.874:51.733:51.719:51.9:51.819:51.829:52.114:51.782:52.175:52.021:52.446:52.021:51.962:51.957:51.826:52.201:52.0:51.821:51.816:51.857:51.849:51.934:51.905:51.905:51.795:51.779:51.973:51.743:52.032:51.8:51.813:51.784:51.79:51.852:51.763:51.918:51.748:52.144:51.803:51.876:51.781:52.219:52.066:51.908
50,250,3,100,100,ReLU,545.96:51.908:51.753:51.696:51.678:51.661:51.642:51.619:51.617:51.601:51.592:51.593:51.587:51.577:51.897:51.568:51.57:51.557:51.557:51.547:51.546:51.55:51.649:51.547:51.542:51.652:51.538:51.538:51.817:51.542:51.534:51.533:51.533:51.546:51.622:51.529:51.59:51.554:51.535:51.702:51.534:51.527:51.701:51.528:51.528:51.527:51.526:51.678:51.53:51.524,52.148:51.804:51.749:51.711:51.678:51.681:51.67:51.678:51.648:51.654:51.633:51.635:51.6:51.612:51.605:51.608:51.594:51.587:51.574:51.577:51.582:51.582:51.568:51.565:51.571:51.579:51.568:51.563:51.575:51.567:51.563:51.561:51.563:51.61:51.57:51.56:51.74:51.567:51.57:51.567:51.559:51.558:51.568:51.561:51.56:51.557:51.558:51.571:51.556:51.559
50,250,3,100,100,SELU,1493.344:56.77:53.613:62.591:53.696:54.358:53.867:52.965:140.694:51.957:51.845:51.814:51.792:51.782:73.855:51.807:51.768:51.759:51.754:55.512:51.819:51.782:810.479:52.627:52.024:51.892:51.834:51.802:51.783:51.768:51.759:51.753:51.748:51.742:52.722:51.749:51.736:51.734:51.732:51.73:53.434:51.734:51.729:52.129:51.731:53.121:51.729:52.738:51.768:51.725,60.554:54.143:52.663:52.387:52.337:52.115:55.078:52.124:51.84:51.541:51.495:51.467:51.458:51.441:51.626:51.442:51.428:51.429:51.42:51.588:51.413:51.579:54.043:51.808:51.602:51.521:51.484:51.456:51.449:51.435:51.424:51.414:51.413:51.411:51.427:51.404:51.401:51.395:51.401:51.396:51.486:51.394:51.392:51.394:51.419:51.391:51.39:51.464:51.386:51.388
50,250,3,500,2,ELU,226.137:51.707:51.683:51.675:51.669:51.666:51.666:51.922:51.787:51.752:51.733:51.695:51.777:51.702:51.658:51.653:51.647:51.672:51.69:51.656:51.648:51.755:51.741:51.645:51.652:51.64:51.655:51.649:51.649:51.691:51.665:51.642:51.659:51.644:51.647:51.669:52.046:51.913:51.772:51.728:51.716:51.709:51.675:51.673:51.665:51.675:51.677:51.661:51.663:51.674,51.591:51.544:51.518:51.522:51.52:51.515:51.503:52.421:51.509:51.576:51.547:51.539:51.965:51.517:51.499:51.502:51.526:51.529:51.527:51.513:51.506:52.202:51.5:51.501:51.493:51.505:51.493:51.492:51.504:51.603:51.49:51.513:51.499:51.487:51.492:51.634:51.707:51.589:51.562:51.557:51.664:51.529:51.539:51.516:51.552:51.624:51.508:51.517:51.542:51.514
50,250,3,500,2,ReLU,58.796:51.76:51.777:51.758:51.753:51.747:51.738:51.739:51.717:51.716:51.707:51.699:51.699:51.692:51.703:51.7:51.691:51.692:51.693:51.699:51.695:51.699:51.701:51.688:51.689:51.683:51.68:51.679:51.677:51.681:51.674:51.675:51.674:51.678:51.677:51.67:51.67:51.667:51.667:51.667:51.67:51.666:51.664:51.672:51.663:51.663:51.668:51.666:51.664:51.662,51.472:51.461:51.518:51.452:51.451:51.499:51.47:51.448:51.467:51.486:51.5:51.517:51.508:51.524:51.522:51.489:51.497:51.485:51.49:51.474:51.491:51.467:51.445:51.446:51.438:51.436:51.444:51.439:51.452:51.443:51.454:51.506:51.444:51.459:51.455:51.445:51.445:51.442:51.441:51.459:51.423:51.439:51.438:51.443:51.441:51.446:51.425:51.49:51.427:51.438
50,250,3,500,2,SELU,916.474:51.579:88.128:54.998:51.529:51.988:51.916:51.491:51.498:52.267:51.543:51.485:51.486:52.032:51.881:51.572:51.486:51.634:52.148:51.545:51.46:51.463:51.46:51.533:51.581:51.544:52.191:51.854:51.455:51.457:51.586:51.597:51.446:51.442:51.437:51.438:51.452:51.606:51.612:51.47:51.519:51.44:51.436:51.439:51.64:51.597:51.454:51.437:51.463:51.567,52.02:51.745:75.427:51.761:51.726:52.285:51.704:51.71:51.732:51.816:51.716:51.717:51.717:51.97:51.812:51.719:51.736:52.177:52.169:51.71:51.689:51.694:51.705:51.805:51.734:51.741:53.509:51.715:51.69:51.711:52.253:51.695:51.692:51.687:51.697:51.69:51.705:51.854:51.725:51.72:51.706:51.695:51.691:51.71:51.877:51.711:51.702:51.703:51.777:51.832
50,250,3,500,5,ELU,181.359:51.59:53.793:51.567:51.559:51.644:51.559:51.548:51.629:51.546:51.673:51.539:51.616:51.529:51.673:51.57:51.534:51.526:51.529:51.657:51.829:51.689:51.648:51.58:51.552:51.557:51.545:51.555:51.59:51.534:51.56:51.533:51.527:51.746:51.57:51.626:51.591:51.549:51.568:51.537:51.528:51.531:51.57:51.608:51.584:51.542:51.546:51.544:51.538:51.554,51.686:51.642:51.657:51.619:51.619:51.681:51.629:51.622:51.637:51.612:51.61:51.616:51.612:51.609:51.618:51.607:51.618:51.627:51.621:51.858:51.828:51.654:51.643:51.628:51.625:51.625:51.621:51.615:51.614:51.612:51.617:51.612:51.611:51.638:51.655:51.664:51.626:51.613:51.618:51.611:51.617:51.611:51.615:51.639:51.622:51.617:51.625:51.614:51.612:51.621
50,250,3,500,5,ReLU,56.094:51.779:51.754:51.746:51.743:51.732:51.708:51.703:51.707:51.703:51.707:51.695:51.692:51.696:51.687:51.69:51.684:51.675:51.682:51.671:51.672:51.666:51.675:51.66:51.668:51.654:51.662:51.655:51.657:51.657:51.658:51.65:51.652:51.654:51.656:51.652:51.648:51.651:51.649:51.649:51.65:51.649:51.65:51.653:51.659:51.649:51.648:51.653:51.65:51.647,51.506:51.607:51.483:51.491:51.486:51.456:51.462:51.473:51.501:51.506:51.482:51.489:51.513:51.469:51.472:51.476:51.488:51.479:51.455:51.452:51.488:51.453:51.452:51.479:51.496:51.459:51.449:51.442:51.444:51.441:51.442:51.446:51.437:51.453:51.433:51.438:51.435:51.437:51.442:51.435:51.437:51.443:51.436:51.436:51.436:51.439:51.435:51.437:51.435:51.444
50,250,3,500,7,ELU,170.193:51.801:51.563:52.312:51.829:51.828:51.557:51.714:51.729:51.569:51.57:51.59:51.557:51.66:51.549:51.814:51.564:51.643:51.605:51.616:51.552:51.638:51.562:51.611:51.54:51.635:51.543:51.533:51.561:51.539:51.529:51.6:51.534:51.536:51.569:51.539:51.538:51.702:51.534:51.547:51.54:51.541:51.536:51.543:51.531:51.555:51.536:51.552:51.536:51.543,51.978:51.801:51.795:51.78:51.776:51.773:51.807:51.69:51.716:51.73:51.685:51.669:51.7:51.718:51.69:51.68:51.967:51.806:51.696:51.716:51.686:51.72:51.684:51.658:51.66:51.694:51.658:51.63:51.652:51.676:51.644:51.69:51.681:51.659:51.659:51.667:51.616:51.664:51.762:51.634:51.643:51.678:51.722:51.68:51.68:51.638:51.711:51.716:51.645:51.645
50,250,3,500,7,ReLU,56.972:51.725:51.721:51.681:51.693:51.656:51.641:51.646:51.64:51.628:51.624:51.613:51.62:51.612:51.613:51.603:51.613:51.61:51.616:51.604:51.601:51.605:51.595:51.592:51.591:51.586:51.584:51.578:51.578:51.578:51.582:51.576:51.576:51.573:51.572:51.573:51.568:51.569:51.569:51.57:51.568:51.57:51.569:51.569:51.572:51.567:51.571:51.568:51.575:51.572,51.743:51.725:51.692:51.673:51.714:51.629:51.605:51.6:51.601:51.621:51.581:51.575:51.583:51.578:51.591:51.59:51.606:51.597:51.566:51.548:51.55:51.537:51.532:51.533:51.531:51.518:51.52:51.516:51.516:51.515:51.549:51.541:51.525:51.513:51.514:51.517:51.511:51.528:51.511:51.512:51.514:51.513:51.512:51.515:51.515:51.518:51.512:51.524:51.518:51.513
50,250,3,500,10,ELU,204.732:51.619:53.653:51.695:51.769:52.122:51.636:51.592:52.075:51.6:51.849:51.597:51.846:51.726:51.713:51.634:51.621:51.682:51.619:51.66:51.583:51.597:51.696:51.61:51.573:51.622:51.587:51.624:51.644:51.624:51.62:51.609:51.6:51.616:51.607:51.607:51.607:51.612:51.586:51.573:51.586:51.657:51.615:51.565:51.576:51.569:51.579:51.567:51.624:51.604,51.775:51.681:51.82:51.68:51.742:51.759:51.728:51.635:51.698:51.632:51.7:51.615:51.885:51.732:51.7:51.679:51.669:51.686:51.674:51.699:51.617:51.753:51.754:51.623:51.632:51.653:51.661:51.694:51.675:51.785:51.71:51.668:51.67:51.686:51.677:51.617:51.641:51.638:51.629:51.621:51.625:51.726:51.659:51.621:51.666:51.609:51.626:51.626:51.789:51.612
